YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2001-03-27,10:00,52.2,123.5,841,1373,636,0,8,761,0,15,169,0,8,587,10,754,16,125,10,647,10,957,16,61,10,636,3,850,3,110,3,0.6,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,11:00,43.5,140.1,995,1373,530,0,8,270,0,15,334,0,8,489,10,120,16,402,10,787,10,990,16,69,10,606,3,422,3,292,3,0.6,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,12:00,37.8,161.5,1085,1373,741,0,8,530,0,15,322,0,8,476,10,232,16,293,10,869,10,1006,16,74,10,652,3,249,3,444,3,0.6,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,13:00,36.5,186.2,1103,1373,360,0,8,46,0,15,323,0,8,333,10,93,16,258,10,885,10,1008,16,75,10,470,3,38,3,434,3,0.6,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,14:00,40.1,209.7,1050,1373,322,0,8,21,0,15,306,0,8,433,10,306,16,200,10,836,10,999,16,72,10,442,3,42,3,404,3,0.6,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,15:00,47.5,228.7,928,1373,489,0,8,267,0,15,308,0,8,594,10,647,16,157,10,724,10,974,16,66,10,585,3,369,3,333,3,0.6,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,16:00,57.1,243.3,745,1373,543,0,8,723,0,15,150,0,8,326,10,296,16,166,10,559,10,927,16,56,10,618,3,765,3,208,3,0.6,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,17:00,67.9,255.0,515,1373,356,0,8,772,0,15,66,0,8,217,10,192,16,145,10,356,10,837,16,42,10,280,3,540,3,87,3,0.6,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,18:00,79.3,265.1,254,1373,144,0,8,530,0,15,46,0,8,132,10,425,16,53,10,144,10,633,16,27,10,116,3,486,3,32,3,0.7,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,19:00,87.6,272.1,26,629,8,1,8,114,1,15,3,1,8,9,24,107,27,5,24,10,10,138,16,4,10,6,1,46,1,2,1,0.7,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-27,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.404,1,0.16,0
2001-03-28,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.349,1,0.16,0
2001-03-28,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.349,1,0.16,0
2001-03-28,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.349,1,0.16,0
2001-03-28,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.349,1,0.16,0
2001-03-28,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.035,3,0.349,1,0.16,0
2001-03-28,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.077,3,0.035,3,0.349,1,0.16,0
2001-03-28,7:00,84.8,90.1,122,1338,41,0,8,0,0,15,41,0,8,53,24,355,27,21,24,53,10,355,16,21,10,88,1,348,1,20,1,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,8:00,73.5,99.6,390,1372,237,0,8,581,0,15,71,0,8,246,10,717,16,42,10,246,10,717,16,42,10,290,39,699,38,52,38,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,9:00,62.2,110.4,638,1372,466,0,8,809,0,15,89,0,8,460,10,860,16,60,10,460,10,860,16,60,10,466,3,841,3,70,3,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,10:00,51.8,123.3,847,1372,642,0,8,906,0,15,82,0,8,649,24,931,27,74,24,649,10,931,16,74,10,654,3,916,3,79,3,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,11:00,43.1,139.9,1001,1372,784,0,8,951,0,15,89,0,8,790,10,969,16,83,10,790,10,969,16,83,10,794,3,958,3,86,3,0.5,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,12:00,37.4,161.4,1090,1372,864,0,8,969,0,15,94,0,8,873,10,988,16,88,10,873,10,988,16,88,10,873,3,982,3,82,3,0.5,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,13:00,36.1,186.4,1108,1372,881,0,8,972,0,15,96,0,8,891,10,993,16,89,10,891,10,993,16,89,10,885,3,981,3,84,3,0.5,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,14:00,39.8,210.1,1054,1372,832,0,8,962,0,15,92,0,8,791,10,921,16,83,10,841,10,982,16,86,10,812,3,868,3,134,3,0.5,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,15:00,47.2,229.1,932,1372,704,0,8,860,0,15,119,0,8,728,10,955,16,79,10,728,10,955,16,79,10,712,3,899,3,102,3,0.5,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,16:00,56.9,243.7,749,1372,563,0,8,887,0,15,78,0,8,506,10,800,16,70,10,561,10,904,16,67,10,542,3,890,3,65,3,0.5,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,17:00,67.7,255.4,519,1372,366,0,8,756,0,15,80,0,8,356,10,806,16,51,10,356,10,806,16,51,10,334,3,750,3,60,3,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,18:00,79.1,265.5,258,1372,144,0,8,482,0,15,53,0,8,143,10,586,16,33,10,143,10,586,16,33,10,118,3,388,3,42,3,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,19:00,87.5,272.5,28,652,8,1,8,107,1,15,3,1,8,9,24,92,27,5,24,10,10,107,16,5,10,6,1,26,1,3,1,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-28,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.077,3,0.054,3,0.349,1,0.16,0
2001-03-29,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,2,0.077,3,0.054,3,0.372,1,0.16,0
2001-03-29,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.054,3,0.372,1,0.16,0
2001-03-29,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.054,3,0.372,1,0.16,0
2001-03-29,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7,2,0.077,3,0.054,3,0.372,1,0.16,0
2001-03-29,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.077,3,0.054,3,0.372,1,0.16,0
2001-03-29,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.077,3,0.054,3,0.372,1,0.16,0
2001-03-29,7:00,84.6,89.7,129,1360,37,0,8,0,0,15,37,0,8,20,10,0,16,20,10,51,10,259,16,26,10,12,1,0,1,10,1,0.8,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,8:00,73.1,99.4,397,1371,76,0,8,0,0,15,76,0,8,69,10,0,16,69,10,237,10,631,16,55,10,51,3,0,3,47,3,0.8,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,9:00,61.9,110.1,645,1371,81,0,8,0,0,15,81,0,8,129,10,0,16,129,10,449,10,789,16,78,10,56,3,1,3,53,3,0.9,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,10:00,51.5,123.0,853,1371,107,0,8,0,0,15,107,0,8,182,10,0,16,182,10,635,10,868,16,95,10,85,3,0,3,84,3,0.9,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,11:00,42.7,139.7,1006,1371,142,0,8,0,0,15,142,0,8,220,10,0,16,220,10,774,10,909,16,107,10,139,3,0,3,138,3,0.9,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,12:00,37.0,161.4,1095,1371,149,0,8,0,0,15,149,0,8,242,10,0,16,242,10,855,10,928,16,114,10,144,3,0,3,143,3,0.9,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,13:00,35.8,186.6,1113,1371,153,0,8,0,0,15,153,0,8,206,10,0,16,206,10,870,10,931,16,115,10,78,3,0,3,76,3,1.0,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,14:00,39.4,210.4,1059,1371,138,0,8,0,0,15,138,0,8,195,10,0,16,195,10,818,10,916,16,111,10,54,3,0,3,52,3,1.1,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,15:00,46.9,229.5,936,1371,121,0,8,0,0,15,121,0,8,170,10,0,16,170,10,704,10,883,16,102,10,42,7,0,2,38,2,1.2,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,16:00,56.6,244.1,753,1371,97,0,8,0,0,15,97,0,8,131,10,0,16,131,10,539,10,822,16,87,10,34,7,0,2,31,2,1.3,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,17:00,67.5,255.7,523,1371,68,0,8,0,0,15,68,0,8,83,10,0,16,83,10,337,10,710,16,66,10,20,7,0,1,16,7,1.4,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,18:00,79.0,265.8,262,1371,39,0,8,0,0,15,39,0,8,34,10,0,16,34,10,133,10,472,16,42,10,6,7,0,1,2,7,1.5,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,19:00,87.4,272.9,30,674,2,1,8,0,1,15,2,1,8,4,24,0,27,4,24,8,10,59,16,6,10,0,1,0,1,0,1,1.7,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-29,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.077,3,0.089,3,0.372,1,0.16,0
2001-03-30,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4,2,0.076,3,0.089,3,0.364,1,0.16,0
2001-03-30,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.076,3,0.089,3,0.364,1,0.16,0
2001-03-30,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.076,3,0.089,3,0.364,1,0.16,0
2001-03-30,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.076,3,0.089,3,0.364,1,0.16,0
2001-03-30,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.076,3,0.089,3,0.364,1,0.16,0
2001-03-30,6:00,89.9,84.6,0,34,0,0,8,0,0,15,0,0,8,0,10,0,16,0,10,0,10,4,16,0,10,0,1,0,1,0,1,1.9,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,7:00,84.3,89.4,135,1371,34,0,8,0,0,15,34,0,8,20,10,0,16,20,10,59,10,372,16,22,10,10,1,0,1,8,1,1.9,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,8:00,72.8,99.1,404,1371,201,0,8,272,0,15,121,0,8,66,10,0,16,66,10,249,10,702,16,42,10,142,3,25,3,130,3,1.8,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,9:00,61.6,109.8,651,1371,248,0,8,76,0,15,212,0,8,116,10,0,16,116,10,457,10,837,16,59,10,138,3,1,3,136,3,1.7,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,10:00,51.2,122.8,859,1371,379,0,8,137,0,15,293,0,8,190,10,0,16,190,10,640,10,905,16,73,10,358,3,56,3,320,3,1.6,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,11:00,42.4,139.5,1012,1371,628,0,8,440,0,15,303,0,8,227,10,0,16,227,10,778,10,942,16,82,10,634,3,388,3,333,3,1.5,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,12:00,36.6,161.4,1100,1371,748,0,8,623,0,15,248,0,8,477,10,122,16,378,10,858,10,961,16,87,10,401,3,67,3,342,3,1.4,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,13:00,35.4,186.8,1117,1371,728,0,8,524,0,15,301,0,8,439,10,193,16,282,10,876,10,966,16,88,10,703,3,386,3,378,3,1.3,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,14:00,39.1,210.8,1063,1371,443,0,8,111,0,15,357,0,8,317,10,46,16,282,10,825,10,954,16,85,10,317,3,8,3,307,3,1.4,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,15:00,46.6,229.9,940,1371,442,0,8,171,0,15,325,0,8,566,10,366,16,315,10,714,10,927,16,78,10,559,3,346,3,317,3,1.5,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,16:00,56.4,244.5,757,1371,510,0,8,607,0,15,174,0,8,406,10,300,16,240,10,551,10,876,16,66,10,519,3,485,3,262,3,1.6,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,17:00,67.3,256.1,527,1371,358,0,8,686,0,15,94,0,8,348,10,667,16,92,10,351,10,781,16,51,10,366,3,721,3,95,3,1.7,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,18:00,78.8,266.2,266,1371,149,0,8,510,0,15,50,0,8,137,10,459,16,48,10,145,10,574,16,33,10,127,3,469,3,36,3,1.7,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,19:00,87.3,273.3,32,697,9,1,8,122,1,15,3,1,8,10,24,87,27,6,24,11,10,114,16,6,10,7,1,40,1,2,1,1.8,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-30,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.076,3,0.052,3,0.364,1,0.16,0
2001-03-31,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.076,3,0.052,3,0.355,1,0.16,0
2001-03-31,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.076,3,0.052,3,0.355,1,0.16,0
2001-03-31,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.076,3,0.052,3,0.355,1,0.16,0
2001-03-31,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.076,3,0.052,3,0.355,1,0.16,0
2001-03-31,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.076,3,0.052,3,0.355,1,0.16,0
2001-03-31,6:00,89.8,84.3,0,57,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,6,16,0,10,0,1,0,1,0,1,1.8,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,7:00,84.0,89.2,142,1370,27,0,8,0,0,15,27,0,8,21,10,0,16,21,10,62,10,361,16,24,10,4,1,0,1,2,1,1.7,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,8:00,72.5,98.8,410,1370,45,0,8,0,0,15,45,0,8,78,10,0,16,78,10,253,10,692,16,46,10,29,9,0,9,25,9,1.6,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,9:00,61.3,109.6,657,1370,118,0,8,0,0,15,118,0,8,139,10,0,16,139,10,462,10,829,16,64,10,64,3,0,3,62,3,1.5,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,10:00,50.8,122.5,864,1370,125,0,8,0,0,15,125,0,8,159,10,0,16,159,10,646,10,899,16,78,10,96,3,1,3,96,3,1.4,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,11:00,42.0,139.3,1017,1370,136,0,8,0,0,15,136,0,8,190,10,0,16,190,10,784,10,937,16,88,10,154,3,2,3,155,3,1.3,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,12:00,36.2,161.3,1105,1370,164,0,8,1,0,15,163,0,8,208,10,0,16,208,10,865,10,957,16,93,10,302,3,4,3,304,3,1.2,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,13:00,35.0,186.9,1122,1370,330,0,8,18,0,15,315,0,8,252,10,0,16,252,10,883,10,963,16,94,10,302,3,2,3,304,3,1.1,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,14:00,38.8,211.1,1067,1370,347,0,8,23,0,15,329,0,8,239,10,0,16,239,10,832,10,951,16,91,10,329,3,3,3,328,3,1.2,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,15:00,46.4,230.3,944,1370,225,0,8,6,0,15,221,0,8,463,10,148,16,361,10,720,10,924,16,83,10,345,3,27,3,326,3,1.2,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,16:00,56.2,244.9,761,1370,190,0,8,6,0,15,187,0,8,164,10,0,16,164,10,556,10,872,16,71,10,154,3,0,3,152,3,1.3,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,17:00,67.1,256.5,531,1370,125,0,8,0,0,15,125,0,8,107,10,0,16,107,10,355,10,775,16,55,10,105,3,0,3,103,3,1.3,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,18:00,78.6,266.5,270,1370,44,0,8,0,0,15,44,0,8,47,10,0,16,47,10,147,10,563,16,36,10,33,3,0,3,30,3,1.3,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,19:00,87.3,273.8,34,719,3,1,8,0,1,15,3,1,8,5,24,0,27,5,24,11,10,107,16,6,10,1,1,0,1,1,1,1.4,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-03-31,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.076,3,0.060,3,0.355,1,0.16,0
2001-04-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.076,3,0.060,3,0.397,1,0.15,0
2001-04-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.076,3,0.060,3,0.397,1,0.15,0
2001-04-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.076,3,0.060,3,0.397,1,0.15,0
2001-04-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.076,3,0.060,3,0.397,1,0.15,0
2001-04-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.076,3,0.060,3,0.397,1,0.15,0
2001-04-01,6:00,89.7,83.9,1,103,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,9,16,0,10,0,1,0,1,0,1,1.5,2,0.076,3,0.061,3,0.397,1,0.15,0
2001-04-01,7:00,83.7,88.9,149,1369,11,0,8,0,0,15,11,0,8,22,10,0,16,22,10,65,10,369,16,25,10,6,1,0,1,5,1,1.5,2,0.076,3,0.061,3,0.397,1,0.15,0
2001-04-01,8:00,72.2,98.6,417,1369,89,0,8,0,0,15,89,0,8,79,10,0,16,79,10,258,10,694,16,46,10,62,3,0,3,60,3,1.5,2,0.076,3,0.061,3,0.397,1,0.15,0
2001-04-01,9:00,61.0,109.3,664,1369,136,0,8,0,0,15,136,0,8,139,10,0,16,139,10,466,10,828,16,64,10,156,3,0,3,154,3,1.5,2,0.076,3,0.061,3,0.397,1,0.15,0
2001-04-01,10:00,50.5,122.3,870,1369,198,0,8,2,0,15,197,0,8,190,10,0,16,190,10,648,10,896,16,79,10,196,3,1,3,194,3,1.5,2,0.076,3,0.061,3,0.397,1,0.15,0
2001-04-01,11:00,41.6,139.1,1022,1369,202,0,8,1,0,15,201,0,8,227,10,0,16,227,10,785,10,932,16,88,10,155,3,0,3,154,3,1.5,2,0.076,3,0.061,3,0.397,1,0.15,0
2001-04-01,12:00,35.8,161.3,1110,1369,155,0,8,0,0,15,155,0,8,248,10,0,16,248,10,863,10,950,16,93,10,93,3,0,3,91,3,1.4,2,0.076,3,0.061,3,0.397,1,0.15,0
2001-04-01,13:00,34.6,187.1,1126,1369,199,0,8,1,0,15,198,0,8,252,10,0,16,252,10,879,10,954,16,94,10,95,3,0,3,92,3,1.4,2,0.076,3,0.061,3,0.397,1,0.15,0
